username,rating,comment
jeancs,5,"Good seller with prompt response.👍
Speedy delivery.🚀
Parcel in well-packed.
Nice&friendly seller provided excellent service.
Worth buying.Good quality.Good expiry date.
Tq for little freebies--chocolates🍫."
pinky_shan,5,"Parcels received in good. First time buy from this seller. First time try buy snacks hope all good to eat.
"
j*****g,5,Fast delivery and package delivery in good condition. Thank you 😊
l*****w,5,G O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O D VALUE PRODUCT。。。。
a*****n,5,"Fast delivery.... Good value for money...  
Fast delivery...  Good value for money..."
b*****3,5,fast delivery good service good seller good product will buy again ，recommended
m*****s,5,"Yummy 😋 
Fast delivery, items packed nicely.
Recommended seller 👍"
chrisdykong,5,Packing was good and the quality of things is very good.....
c*****0,5,"这家商店值得推荐哦👍👍👍
1--下单之后，出货挺快哦
2--买东西还有附送小礼品
3--服务不错，聊天有回应
谢谢。"
j*****3,5,"delivery is very fast, the product is very cheap, and will continue to support later"
j*****o,2,"Very poor packaging
I bought quite large amount but without box or even bubble wrap"
iamprincessvivian,5,"Good seller respond, fast delivery. Thank you very much💜"
m*****6,5,"Thank seller
Nice packaging
Recommended
Good value for money"
c*****w,5,Taste:非常快👍🏻
aiyee990,5,tqseller
j*****e,5,"Parcel received with good condition ,fast posting"
l*****4,5,谢谢卖家收到货了第1天下单第2天就出货第3天就收到货了超级快速的收到货品又便宜也谢谢卖家送的赠品现在还没有开始吃好吃的话还会继续在此店消费👍💯
h*****6,5,"Taste:Delicious
Quality:Good

Havent take video had been eat by my child. 😂😂😂"
skylerrosy,5,"Taste:good
Quality:good

very good and delicious, i dont know what i can say to describe it , so hard to earn the shopee coin."
wyu9111,5,"Taste:good。
Quality:很好

第一次购买  没想到那么快 运输公司也很快 两天就收到货了 货物也齐全 一样都没少 这次买了不少 卖家只送一个小的魔芋爽😅 谢谢"
y*****g,5,Product received in good condition and fast delivery. Nice packaging and will purchase again
p*****9,5,Received in good condition. Taste good. Thanks for the free gift.
levinckp,5,Barang diterima dalam keadaan Yang baik Dan lengkap tiada Yang kurang 👍good  tqtqtqtqtqtqtqtqqtqtqtq
yysyong,5,Barang diterima dalam keadaan yang baik dan lengkap kualiti baik penghantaran cepat tqtqtqtqtq
levinckp,5,Barang diterima dalam keadaan Yang baik Dan lengkap penghantaran cepat tqtqtqtqtqtqtqtqtqtq
yysyong,5,Barang diterima dalam keadaan yang baik penghantaran sangat cepat tiada yang kurang seller terbaik tq
l*****4,3,Barang sudah selamat diterima dalam keadaan yang baik dan cepat，但是🈶几包魔芋漏油出来
phoebe_ooi89,5,"Quality:don’t know yet
Taste:yet to try

Very bad packaging ! Torn ! Luckily stuffs didn’t drop out and missed ! But I worries if virus contaminated 
Sanitized a lot 
Well thanks for free gift"
tanshousheng,5,"Nice packing by seller, fast delivery, good product quality."
s*****e,5,
e*****i,5,"Veryyyy fast deliver ehhh omg, all things come in good condition, and package naisu alsooooo"
azmi4509,5,RM0 Kerap basuh tangan anda menggunakan air dan sabun atau gunakan hand sanitizer dengan cara yang betul bagi mengelakkan jangkitan Covid-19.
0516weibin,5,"25,jalan indah,24/8 taman bukit indah,81200 johor有胡不不不怒不不不不故意不必要不不不到家里有百年轻"
wen5100,5,"Taste:taste ok and spicy and not bad
Quality:overall taste ok and spicy

Seller give sweets"
crunchybunny,5,Gooooooood !! Very fast delivery!!! Products received safely!!! Thank you seller
oewhunthiap74,5,"Taste:Ok
Quality:Ok

Bought because doter persuade to buy but I think it is unhealthy food, though the taste is OK not suitable for children eating"
lemonmelonnn,5,Received today and arrived safely. Thanks seller for the free gift and great service.
i*****n,5,"Taste:Good
Quality:Also good

The shipping is considered fast. Item safely arrived. Will order from this seller again soon. Thankss"
a*****1,5,"Taste:不错
Quality:不错

Received with many thanks.
这个口味不错，不过有点油，价钱公道。
Thank you seller🙏🏻"
pitchoo,5,Super fast delivery. Yesterday ordered received today. Thanks seller. Will buy again. The snacks are tasty. 👍👍👍
c*****1,5,"Items received in good condition. Fast delivery, nice....yummy"
a*****4,5,Thanks to seller & courier service👍
tohsenghwee,5,Product received in good condition and very tasty
wongyeikling,5,"Well packed and arrive in good condition, super fast delivery, already place order a few time , is a trusted seller."
c*****0,5,Very fast shipping ! The item taste good and cheaper than another shop too. Will always repeat order from this shop. Thanks seller for providing such a nice service for ur customers 🥰 
l*****9,5,Thank you for your prompt service and fast delivery. Goods received in good condition. 😊
lauraashley79,5,Thank you for your prompt service and fast delivery. Goods received in good condition.
687605jee,5,太好了，太快就到了。。谢谢您送的小糖🍬果。。👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍
m*****9,3,"Taste:Ok
Quality:Some of them has pass the expiry date"
conniemommy,5,"Good value for money.
Good product quality.
Thank seller.
👍👍👍"
ms.hueylin,5,good❤️good❤️ good❤️good❤️ good❤️good❤️ good❤️good❤️ good❤️good❤️ good❤️good❤️ good❤️good❤️ good❤️good❤️ good❤️good❤️ good❤️good❤️ good❤️good❤️ good❤️good❤️ good❤️good❤️ good❤️good❤️
s*****s,5,Fast delivery order 21/11/2020 received on the next day 22/11/2020. Will purchase again. Thank you..
josephine_8899,5,"Received it....
Good product quality & value.....
Fast Delivery...."
lt328,5,Good value for the product and fast delivery. I haven't tried it and hopefully it will be a good taste.
kyikyo32,5,Faster delivery fast delivery fast delivery fast delivery fast delivery fast delivery fast delivery
e*****f,5,Received......very fast delivery....not yet try....hope nice taste...tq
weiching2002,5,"真心觉得这家店好
发货快 无错误 
包装好 还送了几包
草莓干超好吃的
想买草莓干或酸奶块的你们
赶紧去买！！！真的很好吃♡
"
n*****2,5,Items delivered earlier than estimated date and packed in well condition. Son loves it so much 😍
404.not_found,5,Fast delivery. Received in good condition. Thanks seller. 
bowie427,5,
j*****2,5,
shienleee0619,5,
8268alice,5,謝謝收到了
y*****i,5,Taste:goodddddd
jialiangchok,5,
tengck97,5,👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻
evongo97,3,"Taste:ok
Quality:ok"
mary100267,5,"发货超快的！还送了巧克力, 会再光顾的！"
p*****7,5,😋😋😋👍👍👍👍👍👍👍👍👍👍👍👍😋😋😋😋😘😘😘😘😘很快就收到货物很满意！
thomasleelk,4,
j*****0,5,
j*****6,5,good...... good...... good...... good...... good......
callmeahting,5,
qiuyenphang,5,
a*****m,5,
vincentsow916,5,
christin915,5,
lowzhiting,5,😋👍🏻👍🏻❤️
k*****y,5,👍👍👍👍👍
evisstar,5,"Tq seller fast delivery,,,n good servis...tq n ilove u so much."
phd7817,5,👍👍👍👍👍👍👍👍👍👍👍👍👍😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋
amshore558,5,一下买了几十块满意🈵🈵🈵5星⭐⭐⭐⭐⭐
amshore558,5,满🈵🈵🈵5星⭐⭐⭐⭐⭐
xxueqing,5,服务很好👍🏻👍🏻👍🏻
xxueqing,5,
hwayue747416,5,物流很快，商品很全，想吃的全部都有，还有小赠品---糖果，谢谢老板，满意的购物
shuwennn_,5,第二次购买 好吃！
shuwennn_,5,
yshop1205,5,
mimyee.c,5,👍🏻👍🏻👍🏻
e*****1,5,1st time try this. Taste is spicy & acceptable 
n*****8,5,Satisfied with the product and service. 
eunicewoon,5,非常可口的香肠！不算太辣，口感可以，也很大一个。物流非常快👍
camrychew,5,很够力臭油味，一点都不好吃
sammy_0308,5,
catherinekung,5,
t*****_,4,
geniechencheeleng,5,
allison_sy,5,"豆干超好吃，非常Q,香辣也特别香"
seemun97,4,Fast delivary
j*****g,5,
xiiaoying_00,5,送货速度很快 还有贴心的送了一些糖果也非常好吃😋香肠也很好吃 后悔没有多买♥️♥️♥️还会再关顾♥️♥️♥️
oknbhb,5,
kennethchaicharngjiunn,5,
syee1116,5,态度良好👍
xiiaohao0604,5,thx
shienleee0619,5,"Taste:太好吃了

买了2次会再买的🫰"
anakbidaiinta,5,Good
vioriesning,5,"Taste:味道虽还没尝过但看外观都值得相信
Quality:包装完美整齐可以看出没拆过"
sokeching124,5,很快到货
anita6269,5,味道很好👌🏻
s*****n,5,Boleh lah boleh lah banyak nya kena rate bodoh lahhhh tiga dua boleh doh lah
hewlailee,5,Quality:好吃除了好吃还是好吃
hanxuan1018,5,"Taste good, enough spicy and salty"
w*****n,5,"Taste:not bad
Quality:okay

but full with starch"
helen8013,5,Quality:好吃
alexbooi,5,"fast delivery, best seller，nice product"
alexbooi,5,"fast delivery, best seller，nice product"
leochan81,5,Good
leochan81,5,Good
wen020615,5,Good
shuwennn_,5,很好吃！
l*****1,5,well pack with still acceptable delivery time .
houyie888,5,barang elok dan cepat sampai👍👍👍
sheron0523,5,good delivery of The day 🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
maryling1314,4,发错货给我了
cfy6130,5,好吃
bearbeh0688,5,店家发货太给力了 昨天下单今天就收到了 谢谢！
cocodingaichai,5,出货快，服务好，谢谢小礼物
c*****e,5,good and fast delivery
feliciachinwenhui,5,"没有任何的受损坏,也没有少认何一样东西👍👍👍"
yew_sy84,5,发货很快。谢谢你的小礼物。👍👍👍
suzannachong,5,很好的卖家，发货神速，包装很好。赞👍
tinov159,5,出货快
kxxian,5,good
aliciasoo68,1,饼干全部漏风，无良商家
shirleyleongpc,5,Fast delivery and nice snacks🥰
sammykong7802,5,蛮好吃的，物流也很快
rnuy6,5,"Good packaging
Good packaging
Good packaging
Good value for money
Good value for money
Good value for money
(≧▽≦)"
huixin111,5,good！
okywjf7cuu,5,很好吃
luckyanh_fox3979,5,thanks shop . i very like . 👍👍👍👍👍👍 .good 👍 good 👍 good 👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍
tengck97,5,🤙🤙🤙🤙🤙🤙🤙🤙🤙🤙🤙👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻
b*****4,5,👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻 👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻
687605jee,5,已经买很多次了。。。货很快就到。。。🤩🤩🤩🤩🤩🤩🤩🤩😛🤩😛😛😛😛🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰😍🥰🥰😍😍😍😍😍😍😍😍😍😍🥰🥰🥰😍😍😍😍😍😍😍
viss756,5,Fast fast fast delivery 👍🏻👍🏻👍🏻👍🏻 nice nice nice ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
ahdee91,5,Very fast delivery
h*****d,5,soooo good will buy again on next time yay................
lycheong,5,"Very fast delivery, already a comeback customer!"
carinhng0410,5,good。。。
kqhng08,5,❤️
chengfensuper,1,不好吃
c*****m,5,👍🏻👌🏻
june_chiam,5,very good
,5,This hotdog is hot and spicy 🌶🙃🙃🙃🙃🙃🙃tq seller.🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃
a*****6,5,好吃😋
_cyt08,5,👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻
ss61u82g1q,5,
vivianyaw2385,5,
my3717,5,
tankaiying7,5,
eeshuping,5,
nelwhf,5,
hinjiayi,5,
y817cor649,5,
zxiaoxiaowennz,5,
celestewong0702,5,
mting95,5,
my_shop9688,5,
zhenghong0081,5,
alienlynn,5,
bayyysharkk,5,
qjl3_urw4t,5,
skykua,5,
leewynn,5,
g39c2h7z80,5,
clonth,5,
yenting0612,5,
christine387,5,
kaikeah,5,
wq611,5,
cxuanla,5,
lxmlxm,5,
ykosp,5,
zucca.kids,5,
y*****9,5,
miyarp,5,
carrietey67,5,
peichingchoo,5,
weihongtansam,5,
jiaminjac,5,
_d2zayotur,5,
e*****n,5,
beehiok,4,
chee810,5,
mickiechen_1987,5,
sintien27,5,
suhying,4,
86chong,5,
blackpink713,5,
ss61u82g1q,5,
h*****9,5,
ng4_qbs97w,5,
beehiok,5,
seshana605,5,
phichunxian,5,
b*****i,5,
lily3_21,5,
choyloon_97,5,
ivyleehoipeng,5,
ds9q088mol,5,
i*****5,5,
nelwhf,5,
hngjiayi,5,
areshoo,5,
sukimei,5,
jineree,4,
pellytee,5,
lynettecheong,5,
eujoofeng,5,
shally.lai,5,
1leyang,5,
weilichoon,5,
sammipang,5,
ruirou999,5,
catherine6604,5,
bryanheo,5,
jimchong2,5,
kimsengwong143,5,
jooling82,5,
mialim581,5,
sharon_elaine,5,
ieyrastilla_,5,
jianhui0319,5,
w*****7,5,
qiaoxin_,5,
3*****n,5,
catherine6604,5,
kylou1025,5,
qiaoyingloh,5,
catherine6604,5,
aliceliow0321,5,
m*****8,5,
armyelf,5,
jordan3132,5,
jackypang050729,5,
ashleyweidong,5,
qqqianyi,5,
dannylee8282,5,
candiceong7992,1,
nicko1129,5,
izzxtixmrxn,5,
meeeeekeeeee,5,
limtianyou,5,
shufen22,5,
wongjushao,5,
levinckp,5,
chiyukiho,5,
_rb5z834bu,5,
a*****6,5,
erma.sn207,5,
jianhui0319,5,
zhisha1020,5,
zijiun02,5,
chua_wy,5,
lester6010,5,
mo_xian1,5,
wtmcalvin,5,
c*****9,5,
khaixuan8206,5,
h*****.,5,
j*****e,5,
choushengtan,5,
dewei94,5,
a*****o,4,
j*****8,5,
j*****8,5,
acjt_1008,5,
9lwru5vhaa,5,
y*****g,5,
eriminsoo,5,
eriminsoo,5,
meizii77,5,
kungjiaen,5,
xxueqing,5,
kun8899,5,
mary100267,5,
d*****o,5,
angelimg,5,
irenethong0105,5,
mei84kwan,5,
lauraashley79,5,
joenn90,5,
dewei94,5,
irenethong0105,5,
sukychokxq,5,
j*****0,5,
wongyeikling,5,
my8852_81498,5,
looklove,5,
looklove,5,
zijian12,5,
xxueqing,5,
janicekoh02,5,
jooling82,5,
jozeyong,5,
yong....shen,5,
sharon_elaine,5,
a*****0,5,
a*****0,5,
l*****3,5,
gingerneoh,5,
cecelia_93,5,
cassandraws,5,
cassandraws,5,
wping5288,5,
wen020615,5,
eczone_solutions,5,
liytw,5,
fattz1,5,
e*****g,5,
hwayue747416,5,
aliceschua,5,
wendywenen,5,
wendywenen,5,
twinklesweethouse,5,
,5,
tpe0izic71,5,
quotidian_wind,5,
daphnehong,5,
worldwideshipping4u,5,
worldwideshipping4u,5,
llkelly26,5,
jessiecyp,5,
kojune92,5,
chloeping0305,5,
gilwoo,5,
sylew0402,5,
limsunny,5,
fionbeh,5,
lutontang,5,
ling90333,5,
catherine6393,5,
b*****h,5,
lindawong8113,5,
terryneoh,5,
joeylimchuqing,5,
thhchoo,5,
huiyii_lim,5,
myrcshop88,5,
ivy000528,5,
canding21,5,
honpuibin,5,
suetlingwong,5,
kelly916,5,
zoeykwokmayyee,5,
j*****m,5,
cmingcm,5,
miien1205,5,
kyen8623,5,
eloise91,5,
zero2herotoy,5,
mayanong80,5,
ngkahyen,5,
scpy_26,5,
joseph514,5,
elainetar,5,
youizhng,5,
pychuah.ckc,5,
loosoonlee,5,
meitongadelinechoo,5,
queendomofbedsheet,5,
sue.ks81,5,
leemeimeing,5,
christho88,5,
josephinemin0914,5,
wong_6838,3,
william920621,5,
zhiyumiao,5,
evonefang,5,
y*****7,5,
tanmeien,5,
mandychong939,5,
velinefoo,5,
ahzhensia,5,
jeannietanpt,5,
yhloh2066,5,
applelimsialing,5,
amandacheah,5,
idyllic1991,5,
kelvinkuok,5,
nini5500,1,
aliceyeow,5,
yenseng86,5,
elainelow_87,5,
kathtpb,5,
vincent3111,5,
chiahui427,5,
wenney88,5,
berjayamotor4878,5,
vicky.k12,5,
kohjingfei,5,
sclee986,5,
nkweng07,5,
limxieer,5,
heng7430,5,
smallnose007,5,
xyiii02,5,
limsockjingelf,5,
money2982,5,
wei520314,5,
s.jackie.w,5,
annieroy0406,5,
a*****4,5,
gohngoklin,5,
yying0805,5,
k*****5,5,
k*****5,5,
junlong95,5,
shanshan940218,5,
stephannie1004,5,
meicheng3838,5,
yilingpang,5,
andychoo,5,
s*****i,5,
alicechaisingyee90,5,
rachelloke,5,
amandadibba,5,
tyymq7yc3gnn5ql12mmryepzvy88,5,
l*****i,5,
kenong1983,5,
a*****e,5,
emikeong,5,
jsteng,5,
viviyong1234,5,
jasminebjy,5,
kennychung999,5,
maymay5914,5,
tiffanypeh,5,
zhan15032002,5,
hooi1675,5,
m*****g,5,
chingyicheah,5,
ace_connie,5,
yeayea_89,5,
chokonyong,5,
yuvvy_l,5,
joericng,4,
carolpok1999,5,
huiting7012,5,
yloon,5,
youzi.pu,5,
chongshiyunn,5,
homedefender,5,
tyc9696,5,
folifan,5,
chienyee_6682,5,
wayne20000610,5,
x*****h,5,
liloke,5,
sooyeeee,5,
sreythy,5,
tahcheeteoh,5,
kennlew8110,5,
alexisooi8897,5,
j*****8,5,
wmfb5cjkse,5,
chachiiwen,5,
tanyeanhoong,5,
mikoxgary1992,5,
grace_613,5,
grace_613,5,
a*****g,5,
dolphin_0408,1,
desmondliew83,5,
b3x69vmiujkaenheb2ixn8m8514k,5,
hyc1w2rh1a,5,
milycheong,5,
matctte_house,5,
chanjunxing,5,
yuchiuhsiang,5,
thyeginann,5,
yithengkong,5,
kechyn2808,5,
hengming123,5,
siokjinshen,5,
tohhjingxuan,5,
kinikofoo,5,
woonkien87,5,
c.k.wai,5,
rainnie0521,5,
2u7_wtz4n5,5,
velx72ghgv,5,
chong199,5,
yongpeiyee,5,
accessories_workshop76,5,
j*****8,5,
jiaqi64,5,
apelleschooweisang,5,
joey_ooi324,5,
y.u.ni95,5,
l*****n,5,
janee97,5,
lun011905,5,
alicelee506,5,
kailin666,5,
l*****8,5,
ling01tan,5,
leeyunming,4,
sk8668,5,
ling14812,5,
jocelynwjling,5,
jackzlzz,5,
teckkai666,5,
infinit3_ss,5,
govan_gat,5,
cy.collection99,5,
munchun95,5,
thomeihui,5,
meng020901,5,
yeotiger,5,
sandy.chong,3,
mushroombei,5,
michaelahkien,5,
hkewkitmei,5,
123nglong,5,
lexuanlim,5,
kandychoong90,5,
yiannee,5,
5arzo94ub4,5,
a*****g,5,
hooiyee97,5,
oss.822,5,
tomx103,5,
mongqinghao,5,
maaaysnakeshop,5,
karesshaircare,5,
choupisiang,5,
cyz449699301,5,
pohyi81,5,
jieyin921,4,
kumkawai,5,
p*****g,5,
weiwei_1912,5,
tewjiaxin1022,3,
chianchee13,5,
ooiweilai,5,
clarissoe03,5,
brynylow,5,
wuren1220,4,
subrok007,5,
potatol,5,
graceleecs,5,
kkp4427,5,
lellytew,5,
9e33sp0qdb,5,
kt290179,5,
xinru_97,5,
keong105,4,
khorwahlee,5,
boyie_0908,5,
chinchong111,5,
cweijian,5,
p*****8,5,
healthy20shop,5,
phang9774,5,
litheng1606,5,
rybb94,5,
huiying_here,5,
siew0930,5,
croo0123,5,
3*****4,5,
umizhh,5,
s*****5,5,
jinwenyap,5,
jeanong00,3,
leesun102,5,
chengming011126,5,
fds7p6moua,5,
c*****8,5,
hooitian123,5,
fish_00906,5,
chengxinwong,5,
kenho9,5,
2i17ty7t_7,5,
august802.,5,
joeteikeng,5,
shisuan8,5,
jingwen0000000,5,
may_bee0310,5,
xrqixo1vte,5,
you_888,5,
lauken,5,
xinnitan,5,
yeehong1212,5,
tehleenee,5,
nuggettpm,5,
jasminecsl,5,
jenc_0425,5,
vtvt8841,5,
jay_tancly,5,
ahzhi97168,5,
heesheng,3,
limxingen,5,
esthernguweiwei,5,
leeguangming0913,5,
hoziyu123,5,
nicholeongziqian,5,
caros8212,5,
qian85,5,
tiongangel,5,
n9yh1hsbu5,5,
aiping03,5,
tankarhoho,5,
bearrrrr98,3,
